Name,GID,Source,Xa4,xa5,Xa7,xa13,Xa21,Pita,Pi9,Pi54,Pi35(t)
IR09N509,2451061,IRRI,,,,,,,,,
IR12N247,3425552,IRRI,,,,,,,,,
IR13N196,3807593,IRRI,,,,,,,,,
IR13N194,3807586,IRRI,,,,,,,,,
IR 92978-91-1-1-3-3,3858027,IRRI,,,,,,,,,
IR13A172,3768740,IRRI,,,,,,,,,
IR 103310-B-B RGA-B RGA-447-1,300430443,IRRI,,,,,,,,,
PIR-26>C0-1787-1-2-3-3,4537115,IRRI,,,,,,,,,
IR15M1277,4289269,IRRI,,,,,,,,,
IR 103359-B-B RGA-B RGA-B RGA-253-1-1,300256612,IRRI,,,,,,,,,
IR 103310-B-B RGA-B RGA-278-1,300430361,IRRI,,,,,,,,,
IR15M1047,4286481,IRRI,,,,,,,,,
IR 74,4039763,IRRI,,,,,,,,,
IR 84749-RIL 23-1-1-1-1,2814231,IRRI,,,,,,,,,
KARANGI::IRGC 77128-1,4231442,IRRI,,,,,,,,,
IR 50,4039759,IRRI,,,,,,,,,
PIR-26>C0-1795-1-1-3-1,4537000,IRRI,,,,,,,,,
IR15M1071,4286782,IRRI,,,,,,,,,
IR 99266-335-1,4303809,IRRI,,,,,,,,,
IR13A340,3769122,IRRI,,,,,,,,,
MOTIA::IRGC 28036-1,4231514,IRRI,,,,,,,,,
IR13P093-1-1,4537079,IRRI,,,,,,,,,
IR15A3333,300170868,IRRI,,,,,,,,,
IR 92978-91-1-1-3-1,3858025,IRRI,,,,,,,,,
IR 67570-2B-4-1-3,300177643,IRRI,,,,,,,,,
IR12A214,3426169,IRRI,,,,,,,,,
IR15A2782,300080411,IRRI,,,,,,,,,
IR15M2552,300250645,IRRI,,,,,,,,,
IR 95040:12-B-3-10-2-GBS,4039930,IRRI,,,,,,,,,
IR 103310-B-B RGA-B RGA-207-1,300430337,IRRI,,,,,,,,,
IR 98462-B-B-4,4214774,IRRI,,,,,,,,,
IRRI 113,93492,IRRI,,,,,,,,,
IR 102885-34-115-13-1-18,4208750,IRRI,,,,,,,,,
IR 71896-3R-2-2,300177660,IRRI,,,,,,,,,
IR 66401-2B-6-1-3,300177604,IRRI,,,,,,,,,
IR 102885-34-115-1-42,4194375,IRRI,,,,,,,,,
IR 97346-B RGA-B RGA-B RGA-B RGA-32,300033923,IRRI,,,,,,,,,
IR 91184-169-1-2-2-2,3869646,IRRI,,,,,,,,,
TAK SUFAID::IRGC 73127-1,4231288,IRRI,,,,,,,,,
IR 101760-131-1,4303223,IRRI,,,,,,,,,
IR 101760-104-2,4303202,IRRI,,,,,,,,,
IR15A2783,300080412,IRRI,,,,,,,,,
PAEDAI MESARAHA::IRGC 27209-1,4231368,IRRI,,,,,,,,,
IR15A3503,300172938,IRRI,,,,,,,,,
IR14D180,4461506,IRRI,,,,,,,,,
IR13M145,3858708,IRRI,,,,,,,,,
IR09M113,2642669,IRRI,,,,,,,,,
IR 106434-B-B-B-B-10,300233194,IRRI,,,,,,,,,
IR15M1344,4286059,IRRI,,,,,,,,,
IR 99129-208-1-3,300051779,IRRI,,,,,,,,,
IR14M137,4230622,IRRI,,,,,,,,,
IR08N165,2337025,IRRI,,,,,,,,,
IR15M1356,4286818,IRRI,,,,,,,,,
IR14D198,4461508,IRRI,,,,,,,,,
IR 103310-B-B RGA-B RGA-54,300287861,IRRI,,,,,,,,,
IR13A419,3769415,IRRI,,,,,,,,,
IR 92978-1-1-3-1-1,3857479,IRRI,,,,,,,,,
ARC 12021::IRGC 21837-1,4231376,IRRI,,,,,,,,,
IR15M2597,300250756,IRRI,,,,,,,,,
IR 92978-1-1-3-1-2,3857480,IRRI,,,,,,,,,
IR15M1078,4286790,IRRI,,,,,,,,,
IR15M2572,300250691,IRRI,,,,,,,,,
421::IRGC 28458-1,4231500,IRRI,,,,,,,,,
IRRI 109,4039768,IRRI,,,,,,,,,
IR 102885-1642-9-1-6,4202352,IRRI,,,,,,,,,
IR10N250,2754786,IRRI,,,,,,,,,
HIJOL DIGA::IRGC 31655-1,4231508,IRRI,,,,,,,,,
IR 95095:8-B-7-11-14-GBS,4039873,IRRI,,,,,,,,,
IR15M1254,4289105,IRRI,,,,,,,,,
IR15M2142,300249494,IRRI,,,,,,,,,
IR13N206,3807631,IRRI,,,,,,,,,
IR 92978-1-1-3-1-3,3857481,IRRI,,,,,,,,,
IR 95044:2-B-10-12-22-GBS,4039845,IRRI,,,,,,,,,
IR 92978-91-1-1-3-2,3858026,IRRI,,,,,,,,,
IR 99284-54-3-3,4289994,IRRI,,,,,,,,,
IR 99043-B-B-B-B-55,300039438,IRRI,,,,,,,,,
IR 103718-B-B RGA-B RGA-B RGA-B RGA-216-1,300430587,IRRI,,,,,,,,,
IR08N128,2337788,IRRI,,,,,,,,,
IR 92978-74-1-2-3-2,3857504,IRRI,,,,,,,,,
IR13N198,3807604,IRRI,,,,,,,,,
IR12T225,300177697,IRRI,,,,,,,,,
IR15M1189,4287332,IRRI,,,,,,,,,
IR 68652-3B-16-2,300177598,IRRI,,,,,,,,,
IR15M2134,300249475,IRRI,,,,,,,,,
IR 95098:7-B-8-23-14-GBS,4039953,IRRI,,,,,,,,,
IR06M125,1837791,IRRI,,,,,,,,,
AUS 219::IRGC 29031-1,4231393,IRRI,,,,,,,,,
IR 99043-B-B-B-B-10,300039393,IRRI,,,,,,,,,
IR 98462-B-B-1,4212065,IRRI,,,,,,,,,
IR 94036-31-1-1-2,3858068,IRRI,,,,,,,,,
IR 103310-B-B RGA-B RGA-282-1,300430364,IRRI,,,,,,,,,
IR 102885-34-115-4-2-17,4194956,IRRI,,,,,,,,,
IR15M1358,4286830,IRRI,,,,,,,,,
IR 101760-148-2,4303236,IRRI,,,,,,,,,
IR 102885-34-115-13-2-16,4201112,IRRI,,,,,,,,,
IR15M1273,4289264,IRRI,,,,,,,,,
IR15M2050,300249160,IRRI,,,,,,,,,
IR15A3242,300170528,IRRI,,,,,,,,,
IR15M1037,4286261,IRRI,,,,,,,,,
IR 102885-34-115-1-3-29,4196323,IRRI,,,,,,,,,
IR 93342:14-B-23-18-5-1RGA-2RGA-1-B,4432099,IRRI,,,,,,,,,
IR 99043-B-B-B-B-53,300039436,IRRI,,,,,,,,,
IR13A485,3769613,IRRI,,,,,,,,,
SAMBA MAHSURI,4537411,IRRI,,,,,,,,,
SANTHI 206::IRGC 28215-1,4231471,IRRI,,,,,,,,,
IR 99284-55-3-1,4290000,IRRI,,,,,,,,,
IR10M238,2451178,IRRI,,,,,,,,,
SOKANA::IRGC 52763-1,4231310,IRRI,,,,,,,,,
29 A 2::IRGC 28364-1,4231181,IRRI,,,,,,,,,
IR 99284-25-3-2,4289829,IRRI,,,,,,,,,
IR15F2034,300173282,IRRI,,,,,,,,,
IR09A105,2472134,IRRI,,,,,,,,,
IR 92937-178-2-3-2-2,3869610,IRRI,,,,,,,,,
IRRI 109,81489,IRRI,,,,,,,,,
IR15M1335,4290622,IRRI,,,,,,,,,
IR15M2214,300249742,IRRI,,,,,,,,,
PIR-26>C0-644-1-6-2-1,4537149,IRRI,,,,,,,,,
IR 99645-60-1-1,4151468,IRRI,,,,,,,,,
IR15M2135,300249477,IRRI,,,,,,,,,
IR15M1063,4286748,IRRI,,,,,,,,,
IR13M135,3858058,IRRI,,,,,,,,,
IR15A2941,300167051,IRRI,,,,,,,,,
IR 106434-B-B-B-B-61,300233245,IRRI,,,,,,,,,
IR 103309-B-B RGA-B RGA-348-1,300430180,IRRI,,,,,,,,,
IR15M2617,300250812,IRRI,,,,,,,,,
IR13A398,3769367,IRRI,,,,,,,,,
IR 103718-B-B RGA-B RGA-B RGA-B RGA-130,300288960,IRRI,,,,,,,,,
IR13F478,4536028,IRRI,,,,,,,,,
IR 102885-29-77-6-2-10,4194198,IRRI,,,,,,,,,
IR 103310-B-B RGA-B RGA-137-1,300430303,IRRI,,,,,,,,,
IR12M115,3492877,IRRI,,,,,,,,,
IR 103309-B-B RGA-B RGA-271-1,300430136,IRRI,,,,,,,,,
IR12N138,3425560,IRRI,,,,,,,,,
IR15M2413,300250240,IRRI,,,,,,,,,
IR11F267,3246513,IRRI,,,,,,,,,
IR13A339,3769115,IRRI,,,,,,,,,
IR15M1290,4289453,IRRI,,,,,,,,,
IR 91896-86-2-2-1-1,3682554,IRRI,,,,,,,,,
IR12C202,300166941,IRRI,,,,,,,,,
IR 102885-34-115-14-13,4197599,IRRI,,,,,,,,,
IR 98462-B-B-6,4214776,IRRI,,,,,,,,,
IR13A205,3768811,IRRI,,,,,,,,,
IR 71657-5R-B-12 P,300177647,IRRI,,,,,,,,,
IR13A355,3769184,IRRI,,,,,,,,,
IR10M284,2830622,IRRI,,,,,,,,,
JHORA::IRGC 43862-1,4231435,IRRI,,,,,,,,,
IR15M1002,4286044,IRRI,,,,,,,,,
IR15M1229,4288060,IRRI,,,,,,,,,
IR 103310-B-B RGA-B RGA-220-1,300430341,IRRI,,,,,,,,,
IR 102885-1667-1-3-16,4201695,IRRI,,,,,,,,,
IR15M1272,4289241,IRRI,,,,,,,,,
IR15M1227,4288049,IRRI,,,,,,,,,
IR 103310-B-B RGA-B RGA-405-1,300430421,IRRI,,,,,,,,,
IR15F2038,300173286,IRRI,,,,,,,,,
IR15M2051,300249161,IRRI,,,,,,,,,
IR 99284-54-4-1,4289995,IRRI,,,,,,,,,
IR15M2042,300249152,IRRI,,,,,,,,,
IR13A155,3769675,IRRI,,,,,,,,,
IR13A385,3769312,IRRI,,,,,,,,,
IR15M2343,300250049,IRRI,,,,,,,,,
IR15M2224,300249806,IRRI,,,,,,,,,
IR 103309-B-B RGA-B RGA-337-1,300430174,IRRI,,,,,,,,,
IR08N159,2337187,IRRI,,,,,,,,,
IR 106434-B-B-B-B-13,300233197,IRRI,,,,,,,,,
IR12N143,3425580,IRRI,,,,,,,,,
IR10M145,2696911,IRRI,,,,,,,,,
TKM 9,300177580,IRRI,,,,,,,,,
IR10N137,2697638,IRRI,,,,,,,,,
IR 103309-B-B RGA-B RGA-173-1,300430089,IRRI,,,,,,,,,
IR 99043-B-B-B-B-18,300039401,IRRI,,,,,,,,,
IR13A426,3769429,IRRI,,,,,,,,,
IR 102885-34-115-5-18,4197627,IRRI,,,,,,,,,
IR 102885-1642-9-1-11,4202357,IRRI,,,,,,,,,
IR 98462-B-B-11,4214781,IRRI,,,,,,,,,
IR13N107,3658927,IRRI,,,,,,,,,
IR15M1031,4286210,IRRI,,,,,,,,,
IR 98462-B-B-10,4214780,IRRI,,,,,,,,,
IR15M1255,4289106,IRRI,,,,,,,,,
IR 99267-261-1,4304117,IRRI,,,,,,,,,
IR 99284-25-4-1,4289830,IRRI,,,,,,,,,
IR13N170,3806858,IRRI,,,,,,,,,
IR15M2638,300250859,IRRI,,,,,,,,,
IR13A166,3768726,IRRI,,,,,,,,,
IR 103309-B-B RGA-B RGA-89-1,300430041,IRRI,,,,,,,,,
IR 95041:9-B-7-5-17-GBS,4039931,IRRI,,,,,,,,,
IR 99284-2-2-1,4289741,IRRI,,,,,,,,,
IR 50,34778,IRRI,,,,,,,,,
IR13A487,3769616,IRRI,,,,,,,,,
IR 92978-91-1-1-1-3,3858024,IRRI,,,,,,,,,
IR13A356,3769188,IRRI,,,,,,,,,
IR15A2940,300167050,IRRI,,,,,,,,,
IR 94036-31-1-1-1,3858067,IRRI,,,,,,,,,
IR15M1003,4286045,IRRI,,,,,,,,,
IR15M1291,4289466,IRRI,,,,,,,,,
PIR-26>C0-2852-3-1-1-1,4537206,IRRI,,,,,,,,,
IR15M1064,4286753,IRRI,,,,,,,,,
IR12A134,3425523,IRRI,,,,,,,,,
IR15M1226,4288048,IRRI,,,,,,,,,
IR 92978-91-1-1-1-1,3858022,IRRI,,,,,,,,,
IR 103309-B-B RGA-B RGA-250-1,300430120,IRRI,,,,,,,,,
IR13A450,3769499,IRRI,,,,,,,,,
PIR-26>C0-1948-1-4-1-1,4537085,IRRI,,,,,,,,,
IR13N172,3806867,IRRI,,,,,,,,,
IR 102885-1685-1-14,4202387,IRRI,,,,,,,,,
IR13A433,3769451,IRRI,,,,,,,,,
IR 103310-B-B RGA-B RGA-107-1,300430288,IRRI,,,,,,,,,
IR11C128,3006079,IRRI,,,,,,,,,
IR15M1069,4286772,IRRI,,,,,,,,,
IR 99266-275-1,4298996,IRRI,,,,,,,,,
GADRA::IRGC 73098-1,4231222,IRRI,,,,,,,,,
IR12A118,3272399,IRRI,,,,,,,,,
IR 71896-3R-2-3,300177661,IRRI,,,,,,,,,
IR15M1072,4286783,IRRI,,,,,,,,,
IR15M2615,300250810,IRRI,,,,,,,,,
IR13M124,3858709,IRRI,,,,,,,,,
IR14D142,4535967,IRRI,,,,,,,,,
IR09A162,2465457,IRRI,,,,,,,,,
IR 99284-54-3-1,4289992,IRRI,,,,,,,,,
IR13N137,3592139,IRRI,,,,,,,,,
IR 99043-B-B-B-B-54,300039437,IRRI,,,,,,,,,
IR12A129,3425509,IRRI,,,,,,,,,
IR 99266-237-2,4303756,IRRI,,,,,,,,,
IR15M1026,4286194,IRRI,,,,,,,,,
IR15M2271,300249897,IRRI,,,,,,,,,
IR 92978-1-1-3-3-1,3857482,IRRI,,,,,,,,,
IR 92978-74-1-2-3-1,3857503,IRRI,,,,,,,,,
IR 103309-B-B RGA-B RGA-276-1,300430138,IRRI,,,,,,,,,
IR 99266-85-4-1,4288598,IRRI,,,,,,,,,
IR 95041:1-B-11-21-18-GBS,4039837,IRRI,,,,,,,,,
IR15M2544,300250634,IRRI,,,,,,,,,
IR 99284-54-1-1,4289986,IRRI,,,,,,,,,
IR 92978-1-1-3-3-2,3857483,IRRI,,,,,,,,,
IR15M1247,4288607,IRRI,,,,,,,,,
IR 95128:3-B-10-9-22-GBS,4039893,IRRI,,,,,,,,,
IR13A163,3768721,IRRI,,,,,,,,,
IR 103310-B-B RGA-B RGA-133-1,300430301,IRRI,,,,,,,,,
IR14M114,4230973,IRRI,,,,,,,,,
IR15F2119,300174013,IRRI,,,,,,,,,
IR15M1038,4286263,IRRI,,,,,,,,,
IR12A143,3425718,IRRI,,,,,,,,,
IR15M2217,300249769,IRRI,,,,,,,,,
ROCCA::IRGC 50351-1,4231361,IRRI,,,,,,,,,
IR 92978-5-1-2-1-1,3857485,IRRI,,,,,,,,,
IR 104006:4-29-B RGA-B RGA-B RGA-3,300034209,IRRI,,,,,,,,,
IR15M1179,4287282,IRRI,,,,,,,,,
IR15M1956,300248954,IRRI,,,,,,,,,
IR 99267-266-1,4299299,IRRI,,,,,,,,,
IR 99129-40-1,4395282,IRRI,,,,,,,,,
IR 102885-34-115-1-32,4194365,IRRI,,,,,,,,,
IR 103718-B-B RGA-B RGA-B RGA-B RGA-79,300288909,IRRI,,,,,,,,,
IR 103309-B-B RGA-B RGA-214,300287464,IRRI,,,,,,,,,
IR 110627-B-B-B-3-2,4226419,IRRI,,,,,,,,,
IR 102885-34-115-13-1-23,4208755,IRRI,,,,,,,,,
IR 95095:5-B-5-3-12-GBS,4039872,IRRI,,,,,,,,,
IR 101759-17-1,4298570,IRRI,,,,,,,,,
IR 92978-1-1-3-3-3,3857484,IRRI,,,,,,,,,
SAFED MACAN::IRGC 74775-1,4231275,IRRI,,,,,,,,,
IR 102885-34-115-11-3-8,4202471,IRRI,,,,,,,,,
IR11C127,3006081,IRRI,,,,,,,,,
IR 92195-411-1-1-1-1-1,4432272,IRRI,,,,,,,,,
IR15M1352,4286262,IRRI,,,,,,,,,
IR13M134,3858056,IRRI,,,,,,,,,
IR10N231,2754499,IRRI,,,,,,,,,
IR12A167,3426617,IRRI,,,,,,,,,
IR10N188,2754631,IRRI,,,,,,,,,
IR12N101,3272345,IRRI,,,,,,,,,
IR 102885-34-115-2-2-24,4196870,IRRI,,,,,,,,,
IR15M1376,4287706,IRRI,,,,,,,,,
IR15M1077,4286789,IRRI,,,,,,,,,
IR 106434-B-B-B-B-57,300233241,IRRI,,,,,,,,,
IR15M1033,4286214,IRRI,,,,,,,,,
IR15M2412,300250239,IRRI,,,,,,,,,
IR12N144,3425585,IRRI,,,,,,,,,
IR 102885-2-74-2-7,4197132,IRRI,,,,,,,,,
SAYARI::IRGC 74716-1,4231296,IRRI,,,,,,,,,
IR 94036-47-2-3-2,3858074,IRRI,,,,,,,,,
IR 93330:5-B-15-13-B-B,3480038,IRRI,,,,,,,,,
IR 99266-15-2-3,4288429,IRRI,,,,,,,,,
IR 94036-47-2-3-1,3858073,IRRI,,,,,,,,,
IR12N145,3425587,IRRI,,,,,,,,,
IR13F456,4536011,IRRI,,,,,,,,,
IR 90402-B-BAY 3-2-2-2-3-AJY 2,300272981,IRRI,,,,,,,,,
IRRI 145,4039776,IRRI,,,,,,,,,
IR 101756-113-1,4298339,IRRI,,,,,,,,,
IR 103310-B-B RGA-B RGA-428-1,300430434,IRRI,,,,,,,,,
IR13A208,3768829,IRRI,,,,,,,,,
IR 103718-B-B RGA-B RGA-B RGA-B RGA-108,300288938,IRRI,,,,,,,,,
IR14M108,4230729,IRRI,,,,,,,,,
IR13A424,3769421,IRRI,,,,,,,,,
IR 101768-63-1,4299482,IRRI,,,,,,,,,
IR 102885-34-115-14-19,4197605,IRRI,,,,,,,,,
IR 99267-261-2,4304118,IRRI,,,,,,,,,
IR 110626-B-B-B-3-1,4226420,IRRI,,,,,,,,,
IR 94041-9-3-3-4,3858100,IRRI,,,,,,,,,
IR 103718-B-B RGA-B RGA-B RGA-B RGA-135,300288965,IRRI,,,,,,,,,
IR 110627-B-B-B-3-1,4226418,IRRI,,,,,,,,,
IR15M2581,300250709,IRRI,,,,,,,,,
LARA BORO::IRGC 79342-1,4231452,IRRI,,,,,,,,,
IR10F339,3128640,IRRI,,,,,,,,,
IR 99284-15-3-2,4289799,IRRI,,,,,,,,,
IR 99129-187-1-3,300051782,IRRI,,,,,,,,,
IR15M2106,300249345,IRRI,,,,,,,,,
IR 102885-34-115-11-3-17,4202480,IRRI,,,,,,,,,
IR15M2628,300250835,IRRI,,,,,,,,,
IR 102885-1-82-1-26,4205366,IRRI,,,,,,,,,
IR 102885-34-115-11-3-4,4202467,IRRI,,,,,,,,,
IR 106434-B-B-B-B-23,300233207,IRRI,,,,,,,,,
UPRB 49::IRGC 44223-1,4231369,IRRI,,,,,,,,,
IR15M1024,4286185,IRRI,,,,,,,,,
IR 94041-9-3-3-5,3858696,IRRI,,,,,,,,,
IR 92978-5-1-2-1-3,3857487,IRRI,,,,,,,,,
IR13F479,4536006,IRRI,,,,,,,,,
IR 103309-B-B RGA-B RGA-41-1,300430004,IRRI,,,,,,,,,
IR15M1015,4287080,IRRI,,,,,,,,,
JHUM BEGUNBICHI::IRGC 25867-1,4231237,IRRI,,,,,,,,,
IR09N497,2451108,IRRI,,,,,,,,,
IR 98462-B-B-8,4214778,IRRI,,,,,,,,,
IR09N276,2525106,IRRI,,,,,,,,,
IR 65833-4B-13-1-1,300177628,IRRI,,,,,,,,,
IR 98462-B-B-3,4212067,IRRI,,,,,,,,,
IR 103718-B-B RGA-B RGA-B RGA-B RGA-28,300288858,IRRI,,,,,,,,,
IR 95044:1-B-7-6-10-GBS,4039844,IRRI,,,,,,,,,
IRRI 145,500497,IRRI,,,,,,,,,
IR 99266-335-2,4303810,IRRI,,,,,,,,,
IR 92937-213-2-2-1-1,3869618,IRRI,,,,,,,,,
IR13A383,3769297,IRRI,,,,,,,,,
IR 106434-B-B-B-B-59,300233243,IRRI,,,,,,,,,
IR13A471,3769553,IRRI,,,,,,,,,
IR 68652-3B-8-1,300177649,IRRI,,,,,,,,,
IR10M292,2830276,IRRI,,,,,,,,,
IR 103310-B-B RGA-B RGA-272-1,300430359,IRRI,,,,,,,,,
BR 28,415506,IRRI,,,,,,,,,
IR12N210,3426821,IRRI,,,,,,,,,
PIR-26>C0-1848-2-1-1-1,4537097,IRRI,,,,,,,,,
IR 103309-B-B RGA-B RGA-44-1,300430006,IRRI,,,,,,,,,
IR15F2036,300173284,IRRI,,,,,,,,,
IR14D178,4461504,IRRI,,,,,,,,,
IR 105465:1-10-6,4214658,IRRI,,,,,,,,,
IR15A3343,300170881,IRRI,,,,,,,,,
IR15M1280,4289317,IRRI,,,,,,,,,
IR 102885-1-82-1-20,4205360,IRRI,,,,,,,,,
IR14D133,4535990,IRRI,,,,,,,,,
IR12A169,3523437,IRRI,,,,,,,,,
IR13M149,3857478,IRRI,,,,,,,,,
IR 95048:1-B-11-20-10-GBS,4039855,IRRI,,,,,,,,,
IR15M1181,4287306,IRRI,,,,,,,,,
IR 99266-85-2-2,4288596,IRRI,,,,,,,,,
IR 103309-B-B RGA-B RGA-49-1,300430010,IRRI,,,,,,,,,
IR15M1183,4287313,IRRI,,,,,,,,,
IR 95097:17-B-15-16-21-GBS,4039889,IRRI,,,,,,,,,
IR 103309-B-B RGA-B RGA-96-1,300430047,IRRI,,,,,,,,,
IR 68652-3B-22-3,300177650,IRRI,,,,,,,,,
IR 102885-1-82-1-18,4205358,IRRI,,,,,,,,,
IR 65844-4B-4-1-3,300177630,IRRI,,,,,,,,,
IR15M1279,4289307,IRRI,,,,,,,,,
IR 103309-B-B RGA-B RGA-247-1,300430117,IRRI,,,,,,,,,
IR 99680-75-2-2,4153618,IRRI,,,,,,,,,
IR15M1340,4290745,IRRI,,,,,,,,,
IR 65847-3B-6-2,300177601,IRRI,,,,,,,,,
AUS 41::IRGC 28904-1,4231189,IRRI,,,,,,,,,
IR 102885-34-115-11-3-24,4202487,IRRI,,,,,,,,,
IR 103718-B-B RGA-B RGA-B RGA-B RGA-150,300288980,IRRI,,,,,,,,,
IR 102885-34-115-13-2-23,4201119,IRRI,,,,,,,,,
IR 102885-34-115-9-2-24,4199385,IRRI,,,,,,,,,
IR15M1343,4290761,IRRI,,,,,,,,,
IR13F338,4536027,IRRI,,,,,,,,,
IR 101756-128-2,4302884,IRRI,,,,,,,,,
IR10N253,2754803,IRRI,,,,,,,,,
IR13N214,3807658,IRRI,,,,,,,,,
IR12A247,3426312,IRRI,,,,,,,,,
IR 106434-B-B-B-B-27,300233211,IRRI,,,,,,,,,
IR13M118,3858060,IRRI,,,,,,,,,
IR15M2172,300249576,IRRI,,,,,,,,,
PIR-26>C0-1296-1-9-1-3,4537023,IRRI,,,,,,,,,
IR 92972-68-1-1-2-2,3857468,IRRI,,,,,,,,,
IR15M1285,4289386,IRRI,,,,,,,,,
IR 95044:10-B-5-14-23-GBS,4039851,IRRI,,,,,,,,,
IR 103309-B-B RGA-B RGA-48-1,300430009,IRRI,,,,,,,,,
IR12N103,3348110,IRRI,,,,,,,,,
IR13N216,3807665,IRRI,,,,,,,,,
IR 104006:4-29-B RGA-B RGA-B RGA-22,300034228,IRRI,,,,,,,,,
IR 95132:9-B-4-6-13-GBS,4039901,IRRI,,,,,,,,,
IR 103309-B-B RGA-B RGA-22-1,300429993,IRRI,,,,,,,,,
IR 102885-34-115-15-16,4202330,IRRI,,,,,,,,,
IR 102885-34-115-2-2-16,4196862,IRRI,,,,,,,,,
IR 102885-34-40-8-34,4202758,IRRI,,,,,,,,,
IR15M1327,4290556,IRRI,,,,,,,,,
IR15M2290,300249924,IRRI,,,,,,,,,
IR12N123,3347477,IRRI,,,,,,,,,
IR 65192-4B-3-2,300177622,IRRI,,,,,,,,,
IR14M103,4230390,IRRI,,,,,,,,,
RERM BILASH::IRGC 16273-2,4231499,IRRI,,,,,,,,,
IR 103310-B-B RGA-B RGA-304-1,300430375,IRRI,,,,,,,,,
CSR 25,300177653,IRRI,,,,,,,,,
IR13A353,3769178,IRRI,,,,,,,,,
IR 102885-34-115-14-21,4197607,IRRI,,,,,,,,,
IR 92978-5-1-2-1-2,3857486,IRRI,,,,,,,,,
IR13A359,3769192,IRRI,,,,,,,,,
IR15A2935,300167040,IRRI,,,,,,,,,
IR13A524,3806918,IRRI,,,,,,,,,
IR15M1066,4286759,IRRI,,,,,,,,,
IR13N204,3807626,IRRI,,,,,,,,,
IR15M1275,4289266,IRRI,,,,,,,,,
IRRI 163,1189517,IRRI,,,,,,,,,
PIR-26>C0-6-2-1-2-1,4537043,IRRI,,,,,,,,,
IR 103309-B-B RGA-B RGA-52-1,300430013,IRRI,,,,,,,,,
IR15M1274,4289265,IRRI,,,,,,,,,
IR 102885-34-115-1-2-13,4195784,IRRI,,,,,,,,,
IR15M1278,4289277,IRRI,,,,,,,,,
IR 72048-B-R-16-2-3-3-2B-1,300177664,IRRI,,,,,,,,,
DM 59,4231143,IRRI,,,,,,,,,
IR 103310-B-B RGA-B RGA-410-1,300430425,IRRI,,,,,,,,,
IR 95097:1-B-19-7-13-GBS,4039877,IRRI,,,,,,,,,
CN 44-40-7::IRGC 45368-1,4231417,IRRI,,,,,,,,,
IR 74,61798,IRRI,,,,,,,,,
IR15M1076,4286788,IRRI,,,,,,,,,
IR13A511,3806824,IRRI,,,,,,,,,
IR13N184,3807553,IRRI,,,,,,,,,
IR 102885-1-82-1-2,4205342,IRRI,,,,,,,,,
IR 99129-38-1,4395280,IRRI,,,,,,,,,
IR14M116,4150432,IRRI,,,,,,,,,
IR14C154,300260683,IRRI,,,,,,,,,
IR 103718-B-B RGA-B RGA-B RGA-B RGA-214,300289044,IRRI,,,,,,,,,
IR 99266-85-2-1,4288595,IRRI,,,,,,,,,
IR11C186,300260710,IRRI,,,,,,,,,
IR 99266-36-1-1,4288451,IRRI,,,,,,,,,
IR12C200,300166938,IRRI,,,,,,,,,
IR 102885-34-115-11-3-19,4202482,IRRI,,,,,,,,,
IR 102885-2-74-7-24,4193297,IRRI,,,,,,,,,
IR 102885-1-82-1-5,4205345,IRRI,,,,,,,,,
IR 72046-B-R-15-2-1,300260689,IRRI,,,,,,,,,
IR10F379,4536024,IRRI,,,,,,,,,
IR15M1345,4287082,IRRI,,,,,,,,,
IR12N106,3272343,IRRI,,,,,,,,,
IR12A304,3427286,IRRI,,,,,,,,,
IR 73382-7-12-2-1-B-B-2-B-3-B,4535147,IRRI,,,,,,,,,
IR 103718-B-B RGA-B RGA-B RGA-B RGA-172,300289002,IRRI,,,,,,,,,
IR12A130,3425512,IRRI,,,,,,,,,
IR15M2040,300249149,IRRI,,,,,,,,,
IR15M2555,300250648,IRRI,,,,,,,,,
IR 102885-2-74-2-3-9,4199089,IRRI,,,,,,,,,
IR 105465:1-10-5,4214657,IRRI,,,,,,,,,
IR 92195-398-1-1-1-1-1,4432270,IRRI,,,,,,,,,
IR 103718-B-B RGA-B RGA-B RGA-B RGA-7,300288837,IRRI,,,,,,,,,
IR13N181,3807535,IRRI,,,,,,,,,
IR 92937-213-2-2-1-3,3869620,IRRI,,,,,,,,,
IR 98462-B-B-5,4214775,IRRI,,,,,,,,,
IR13M121,3859394,IRRI,,,,,,,,,
IR12N150,3425641,IRRI,,,,,,,,,
IR15A2942,300167052,IRRI,,,,,,,,,
IR 98462-B-B-13,4214783,IRRI,,,,,,,,,
IR13A440,3769462,IRRI,,,,,,,,,
IR 102885-34-115-3-46,4202221,IRRI,,,,,,,,,
IR 102885-34-115-1-2-3,4195774,IRRI,,,,,,,,,
IR 103310-B-B RGA-B RGA-328-1,300430386,IRRI,,,,,,,,,
SAREINA::IRGC 67757-1,4231337,IRRI,,,,,,,,,
IR 103310-B-B RGA-B RGA-363-1,300430402,IRRI,,,,,,,,,
IR 102885-34-115-14-2-17,4198643,IRRI,,,,,,,,,
IR 102885-34-115-5-3-9,4201080,IRRI,,,,,,,,,
IR13A380,3769290,IRRI,,,,,,,,,
PIR-26>C0-1693-1-6-1-1,4537061,IRRI,,,,,,,,,
IR 103718-B-B RGA-B RGA-B RGA-B RGA-111,300288941,IRRI,,,,,,,,,
IR 65844-4B-5-1-3,300177676,IRRI,,,,,,,,,
IR 92972-170-1-1-3-2,3857477,IRRI,,,,,,,,,
